	Y	Z	X1	X2	X3	X4	X5	e
929	6.149276516	1	1.8678334	0	7	0.702222834	0.707488565	0.99999718
930	2.697254011	0	0.687819999	1	5	0.94267181	0.334688271	5.49E-05
931	5.294878342	1	1.628040553	0	6	0.450498516	0.760513679	0.999999995
932	6.45219932	1	1.830682005	1	6	0.818038368	2.58796584	0.999994285
933	3.702878159	0	-0.343704261	1	8	0.811802926	0.773200697	8.17E-18
934	8.574731271	0	-4.804462227	0	5	0.69354469	0.970724877	5.48E-50
935	6.462488782	1	1.591813703	0	7	0.515761716	0.957656433	0.999998969
936	3.535037712	1	4.338231739	1	2	0.729391189	1.335859138	1
937	4.599866208	0	0.116766999	0	7	0.693784875	0.192412417	2.94E-10
938	6.478641739	0	-2.709828899	1	7	0.903339562	1.246411915	5.39E-38
939	3.37093056	0	-0.735101531	1	8	0.967824419	0.727440107	6.34E-24
940	7.539255574	0	-1.869035158	0	4	0.671438507	0.895292996	8.58E-23
941	3.078802402	0	-0.08327844	1	4	0.793299386	0.634792664	2.43E-08
942	6.224477744	1	1.352224011	0	4	0.422896645	1.395412832	0.999999992
943	4.128000727	1	1.732872294	1	4	0.830832034	0.015409378	0.999999985
944	5.520628682	1	0.47035005	1	3	0.554655693	1.507461805	0.747847608
945	5.392100212	0	-1.867940267	0	6	0.374117743	1.019665704	7.96E-22
946	7.775050734	1	1.626504335	0	3	0.562424435	1.42798869	1
947	2.78530787	1	2.69663711	1	6	0.322310866	1.64365577	1
948	3.418588133	1	4.503765552	1	2	0.725185607	0.963446015	1
949	3.548061577	0	-0.987304869	1	8	0.741357203	1.58172082	3.51E-22
950	5.731474204	1	0.948185198	1	3	0.732765319	1.522678006	0.999655208
951	3.167561457	1	2.387383332	1	4	0.709172143	1.291096414	1
952	2.343368887	0	-0.232790943	1	2	0.719244544	0.412420014	7.15E-06
953	4.736966469	1	1.049717112	1	3	0.603011283	1.552137001	0.999993535
954	3.917119676	0	0.428842963	1	4	0.7863697	1.57397129	0.00078383
955	7.012011197	0	-0.268899069	0	7	0.856543579	1.669278857	4.41E-16
956	1.970902353	0	0.337018206	1	4	0.748755556	0.799120623	0.000265204
957	3.686544769	1	1.929465539	1	5	0.465438504	1.326392141	1
958	0.953127363	0	0.817557828	1	5	0.700714946	0.643675937	0.2374489
959	3.262265443	0	-0.93287643	1	6	0.785498392	1.190144118	4.60E-19
960	5.092721677	0	-4.479565952	1	5	0.648782802	0.825896321	1.11E-46
961	5.590742583	0	-1.59012637	0	6	0.560217277	0.813904071	7.75E-22
962	3.497000775	0	-0.039910235	0	6	0.522911372	0.636327748	6.92E-08
963	7.77071382	0	-5.028850244	1	4	0.745097991	1.451274357	7.05E-51
964	4.004435907	1	4.421904063	0	4	0.621956071	-0.062395171	1
965	6.7370246	0	-2.97752446	0	6	0.488191805	0.911087738	5.98E-33
966	4.849415297	0	-2.321503751	1	5	0.725042382	1.916312577	9.20E-29
967	1.449969033	1	2.91547645	1	3	0.286279317	0.09069836	1
968	4.696624401	0	-4.379751897	1	7	0.534802352	1.065430978	6.74E-47
969	3.694910778	1	1.478125362	1	5	0.681912311	0.940485686	0.999996328
970	5.923478673	0	-0.688017537	0	4	0.729174841	0.241696896	4.90E-13
971	2.518065118	0	0.911753483	1	6	0.825526438	0.516462497	0.001455828
972	5.575814309	1	1.756220525	1	7	0.943803691	0.642818644	0.890052876
973	1.492414204	0	-1.916927846	1	4	0.722954186	0.166987062	1.18E-23
974	8.14140469	0	-1.411689691	0	5	0.928259428	0.848249972	4.57E-23
975	5.791051014	0	-5.993898606	1	4	0.583950729	0.699455351	7.34E-58
976	4.890387228	0	-1.922104648	1	5	0.691986179	2.154183925	6.19E-25
977	0.693544458	0	0.760376508	1	7	0.542153757	1.206354733	0.022580012
978	3.478753644	1	1.010135179	1	6	0.354032841	0.735498697	0.999931026
979	3.156779362	1	4.054112008	1	4	0.556650487	-0.097519526	1
980	7.286328898	0	0.129254057	0	6	0.931754821	0.746485347	9.62E-12
981	6.956171242	1	0.927317297	0	5	0.49165239	0.785848042	0.998082926
982	2.256367831	0	0.149556665	1	7	0.702739699	1.40415864	4.14E-10
983	2.572598113	0	-0.973672472	1	4	0.596548308	1.154089794	2.30E-14
984	8.291177075	1	1.497821642	0	7	0.6680324	1.167905497	0.998607552
985	7.125611714	1	0.928469162	1	3	0.857109768	1.722749437	0.996707259
986	3.532034951	1	0.258840917	1	3	0.219479627	0.979938434	0.868141338
987	7.287716647	0	-1.630921303	0	5	0.789130922	0.635449921	1.85E-23
988	0.339996755	0	-0.080300903	1	6	0.617801002	0.502248592	1.79E-09
989	5.023252659	1	1.562833955	0	2	0.392126916	0.484825614	1
990	3.284379133	0	1.352905495	0	8	0.763777039	0.09170126	0.029512871
991	3.427441488	0	-0.965305051	1	5	0.699299519	1.119231184	1.05E-16
992	2.214832787	0	-1.338226936	1	3	0.542737354	1.443834259	6.93E-16
993	7.277970383	1	1.025602644	0	5	0.508260509	0.878127368	0.999592695
994	5.071972962	1	2.097819858	1	5	0.661857887	1.217247113	1
995	3.238196727	0	0.242116326	1	3	0.78481323	1.907095602	0.00097717
996	3.105211892	0	-0.626585771	1	5	0.78192831	0.962905198	1.17E-14
997	1.348769427	0	-1.76134146	1	5	0.50713609	0.479363997	1.57E-21
998	6.985004555	0	-0.838573783	0	6	0.609661723	1.05130628	5.93E-16
999	5.896128924	0	-2.965503356	1	4	0.800594514	0.671720502	1.94E-33
1000	7.057793131	0	-1.394636399	0	5	0.758917523	1.412696905	4.43E-21
1001	3.437305324	1	2.269930177	1	6	0.44880407	0.692442662	1
1002	2.336651561	1	2.22386369	1	5	0.49200365	1.405020522	1
1003	8.695079139	0	-1.741555267	0	5	0.83555204	1.541568991	6.33E-25
1004	7.875732718	1	0.42146317	1	2	0.904101025	1.82851357	0.351660822
1005	3.927102706	0	0.138791295	0	7	0.844961525	0.145139168	2.30E-12
1006	2.723192177	0	-3.325297706	1	5	0.458402879	0.656728616	1.38E-34
1007	4.010240164	1	1.62167996	1	4	0.462736448	2.054321684	1
1008	5.559062911	0	-3.824691592	1	3	0.668028433	0.971921435	2.68E-38
1009	5.522293374	0	-2.493506858	1	6	0.866301843	1.521661506	1.13E-33
1010	6.064787135	1	1.99630889	1	4	0.925091866	0.292241439	1
1011	5.060202414	0	-1.081745489	0	5	0.584960963	0.819800361	1.79E-16
1012	2.058088367	0	-0.432751582	1	4	0.446777661	1.100317999	2.29E-08
1013	4.200265948	0	-3.243874586	1	9	0.639276561	0.558955487	2.14E-41
1014	6.506275112	0	-2.901927931	1	4	0.969999727	1.273217447	2.34E-34
1015	4.983868851	0	0.701819461	0	4	0.696017418	1.108881664	0.528977709
1016	0.350741823	0	-0.349093857	1	4	0.27493099	1.67595341	3.80E-06
1017	5.774001232	0	-1.18285694	0	3	0.737410236	0.862506009	8.36E-16
1018	8.221219993	0	-2.668054522	0	7	0.805458796	1.124011137	3.82E-36
1019	4.058805648	0	-2.194597002	0	7	0.396814687	0.289330483	8.06E-26
1020	6.188079196	1	4.072207219	0	4	0.648881203	0.610133423	1
1021	3.032476737	0	-0.652979187	1	4	0.662725843	1.970051336	3.73E-12
1022	4.218593872	1	1.548010424	1	4	0.620638901	0.728172816	0.999999991
1023	3.395179176	1	1.570012801	1	6	0.39072882	1.520015228	0.999999997
1024	4.763260778	1	1.526492161	1	6	0.675986619	1.276642206	0.999964652
1025	1.94638565	0	0.589617519	1	5	0.697262879	1.883326093	0.003543037
1026	2.2772374	0	-2.504711848	1	4	0.407063024	0.926968143	5.11E-26
1027	2.551661254	0	-2.019007506	1	5	0.837139619	0.08092368	2.37E-27
1028	6.298334878	1	1.502782389	0	4	0.594441457	0.885470113	0.999999987
1029	4.30789283	0	-2.616707025	1	4	0.760778168	1.094684291	4.61E-30
1030	9.010465219	1	1.055080194	0	3	0.86699835	0.593929348	0.999695529
1031	2.396440994	0	-1.067079147	1	6	0.763298826	1.007404854	6.12E-20
1032	3.335516477	0	-0.796752028	1	5	0.674418514	1.356309107	5.72E-15
1033	1.550563097	0	-1.579138901	1	6	0.317463229	1.213565991	1.40E-18
1034	3.952059635	0	-0.460282273	0	5	0.437287562	0.265306658	1.80E-09
1035	9.92594495	1	1.754369683	0	5	0.901606925	1.342530462	0.999996445
1036	5.727269521	1	0.907466355	1	4	0.852431043	0.612067319	0.750392409
1037	3.41783847	0	-0.464928295	1	8	0.758196508	0.880515221	6.17E-18
1038	7.30562748	1	1.740011049	0	5	0.646651948	1.701301787	0.999999992
1039	6.89056606	1	3.312007468	0	5	0.830498662	0.474062211	1
1040	1.163590106	0	-0.012737858	1	3	0.659496201	1.143696499	3.92E-05
1041	3.026438363	0	0.940978906	1	6	0.901420294	1.386688407	0.000268328
1042	2.291950997	1	0.556437298	1	7	0.182944002	-0.018001258	0.991213434
1043	5.897666105	0	-1.955805882	1	4	0.943596929	0.610802074	6.55E-26
1044	0.886060338	0	-1.853172284	1	3	0.582044701	0.65437179	1.29E-20
1045	2.61192131	1	3.839540925	1	4	0.599367785	1.451201232	1
1046	10.10945042	1	1.762555576	0	7	0.806094598	1.219960482	0.999122715
1047	3.651794978	1	1.484163544	1	5	0.711549492	1.03155744	0.999993172
1048	1.174296281	0	0.295146808	1	4	0.613997854	0.525382536	0.001697295
1049	5.368940992	1	0.97077713	1	4	0.751803822	1.55015102	0.987623061
1050	1.095621596	0	0.303712079	1	4	0.530345203	0.627157065	0.010637635
1051	1.13745205	0	0.083997508	1	7	0.395696085	1.289130744	5.19E-06
1052	3.875541241	0	0.446844624	0	9	0.685943734	0.814762339	2.99E-10
1053	5.407155994	0	-2.020930172	0	8	0.44053013	0.363967235	6.22E-26
1054	5.446118657	1	4.802444204	0	5	0.71046274	0.870538777	1
1055	9.161248777	1	1.603923581	0	2	0.915471734	1.139038638	1
1056	0.508827737	0	-0.502415918	1	3	0.505953682	0.911501687	2.19E-08
1057	5.906034234	1	2.425778742	1	3	0.853850887	1.370017193	1
1058	1.47403083	0	-1.254516172	1	4	0.497369065	0.292765934	6.07E-16
1059	3.339459131	1	3.422317015	1	6	0.809574827	1.422324411	1
1060	1.546278739	0	-0.788747106	1	7	0.66821929	0.398807848	9.82E-18
1061	5.719217999	0	-4.642981713	1	4	0.684449461	0.998999693	5.33E-47
1062	6.738686316	1	2.728238391	0	1	0.904087986	0.251631319	1
1063	7.370350017	1	2.264458265	0	7	0.630963558	0.420786316	1
1064	9.036362148	0	-1.548632639	0	2	0.833898431	1.902697158	8.46E-18
1065	9.52679437	0	-2.820749932	0	7	0.942071207	1.110860379	1.51E-39
1066	6.284678848	0	-3.669055161	1	3	0.865069391	0.445598288	3.13E-38
1067	5.322020984	0	-0.538027076	0	4	0.728879197	1.00046644	9.90E-12
1068	6.110127055	0	-3.667857155	1	5	0.797794651	1.049360538	3.02E-41
1069	1.524691218	0	-1.628936038	1	2	0.424137519	0.932548061	1.02E-16
1070	1.357202293	0	0.327144245	1	6	0.43362544	1.442765591	0.001553208
1071	7.006229201	1	1.711038444	0	6	0.591377374	0.444817403	0.99999993
1072	7.136832081	0	-1.639926254	0	7	0.659806031	1.453369453	5.33E-25
1073	1.109816979	0	-0.24720552	1	4	0.565881779	1.204590805	8.66E-08
1074	4.926091428	0	0.509896472	0	7	0.898093622	1.42661305	5.99E-10
1075	4.423101431	1	3.437852676	0	4	0.711710085	0.434266462	1
1076	2.824687961	0	-1.917087055	1	6	0.509400724	0.843030884	5.15E-24
1077	6.077185936	0	-3.208620524	1	5	0.951362063	1.143344405	6.32E-39
1078	6.837128651	0	-3.691218843	1	6	0.876972025	1.370885805	3.26E-44
1079	2.67692714	0	1.111474371	1	6	0.964581367	0.881434553	0.001219671
1080	3.461325567	0	-0.120238383	1	4	0.787276975	0.823316018	1.31E-08
1081	7.700763238	1	1.544172609	0	3	0.505246514	1.743691594	1
1082	1.940281511	0	-0.281678774	1	5	0.605684893	1.238802481	9.49E-10
1083	7.755689128	1	0.786187851	1	3	0.851519635	2.249549812	0.950308959
1084	1.325534715	0	0.448437148	1	6	0.571245988	0.919575579	0.000283324
1085	5.797911926	0	0.04708397	0	2	0.831791411	0.234264927	0.000625562
1086	3.485614425	0	-1.24592532	1	5	0.801304835	1.095901226	3.01E-20
1087	2.134002041	1	2.524018761	1	4	0.45451039	0.422833189	1
1088	4.554199049	0	-0.811548086	0	6	0.762528658	0.372124746	1.04E-17
1089	7.145832372	1	1.333527543	0	4	0.260775915	1.021075331	1
1090	1.955736165	0	0.329278309	1	4	0.855230144	1.418303873	2.70E-05
1091	4.815610527	1	3.56304895	0	5	0.575115532	1.235137307	1
1092	6.5259975	1	1.422427929	0	5	0.485562197	1.542124499	0.999999917
1093	2.17618497	0	-0.675382312	1	3	0.730951094	0.458050074	2.35E-11
1094	4.275102516	0	-0.018297905	1	4	0.924583684	1.101981349	6.46E-09
1095	4.450630903	0	-0.250618417	1	5	0.807729931	1.813553105	1.13E-11
1096	7.88950137	0	-4.181692194	0	6	0.723467035	0.946379387	1.79E-46
1097	6.044381187	1	3.39478779	0	7	0.826787295	0.11927744	1
1098	5.250304458	1	2.127762309	1	6	0.74626868	0.967963588	0.999999998
1099	2.932048627	0	-1.533233272	1	7	0.614780465	2.101884834	2.18E-23
1100	4.659858687	0	0.764015118	0	5	0.746320947	1.04471816	0.03299903
1101	2.665815115	0	0.483791807	1	5	0.693874221	1.202686062	0.000465925
1102	4.452274692	0	-2.265518822	1	4	0.788073933	1.350311713	3.00E-27
1103	2.504615389	1	2.979814827	1	4	0.631072246	-0.003055732	1
1104	5.169945157	0	-0.49649421	0	2	0.665001406	0.793321997	6.30E-08
1105	3.174849235	0	0.367167416	1	6	0.719324501	1.770677036	6.56E-07
1106	6.278591571	1	0.809742019	1	3	0.648016467	1.019365846	0.998460249
1107	3.679810002	0	-1.988248939	1	5	0.652103736	0.668223294	4.47E-25
1108	5.420310024	0	-2.170858659	1	5	0.660440639	1.647287156	9.41E-27
1109	-0.166516072	0	-0.097085109	1	4	0.299384628	0.690747732	0.000359875
1110	5.994251017	1	1.152171201	1	3	0.753876998	1.031806539	0.999991994
1111	-1.310567031	0	0.147661064	1	4	0.250022034	1.016114654	0.114333647
1112	8.157553827	1	1.411891143	0	5	0.862895792	0.636896431	0.99872741
1113	6.821144743	1	0.669960207	0	7	0.356649551	1.029873498	0.71432227
1114	4.763256388	1	1.090775612	1	2	0.821564345	0.334882215	0.999998759
1115	4.75779166	0	-2.805811812	0	5	0.304280483	1.127609643	2.12E-28
1116	2.510524461	1	1.354107782	1	5	0.229493487	0.590548257	0.999999999
1117	4.798211325	0	-1.579600892	1	4	0.871965376	1.277007108	5.08E-22
1118	6.579603708	0	-0.931457779	0	5	0.753254613	0.760908151	5.38E-17
1119	3.46014033	0	-0.20970413	1	5	0.813929803	0.623319389	2.19E-11
1120	4.952554757	0	-3.295702175	0	6	0.385090519	0.821480349	2.27E-34
1121	2.873367664	0	-0.199073904	1	0	0.916498686	0.530446687	0.018316295
1122	3.993484468	0	-0.879715274	1	5	0.739502906	1.696832464	2.14E-16
1123	6.672272251	0	-1.437022904	0	3	0.557796263	1.812907431	7.66E-17
1124	1.94699772	0	-1.109195193	1	6	0.383495373	1.204500532	2.34E-15
1125	4.606244919	1	2.490978354	1	3	0.93350613	0.953720721	1
1126	4.971416619	0	-2.517842702	1	7	0.864875172	1.103049355	9.64E-36
1127	0.889622282	0	-0.430768963	1	8	0.605777178	0.954198554	5.43E-15
1128	7.606982223	0	-4.94392342	0	6	0.381212305	0.76999932	1.23E-48
1129	3.86807006	0	-1.34833864	1	4	0.603770742	1.283747139	1.11E-17
1130	3.43925683	0	-1.002594371	0	4	0.25717051	0.269906515	1.14E-11
1131	6.05132691	1	3.084651576	0	4	0.594488679	0.624713418	1
1132	2.189967831	0	-1.92403613	1	6	0.637204713	0.856432241	9.68E-26
1133	8.573090475	0	-1.744359073	0	6	0.906465025	1.41581704	1.09E-27
1134	5.008715231	0	-2.795259236	0	5	0.329896576	0.73650663	1.38E-28
1135	5.01421172	0	0.359610334	0	5	0.885570343	0.083678049	3.23E-07
1136	7.314388743	1	2.308183976	1	7	0.951351875	1.52321578	0.999997417
1137	2.682802039	0	-2.39706722	1	5	0.432358353	0.740155803	3.06E-26
1138	3.215569337	0	-0.851448803	1	7	0.787519306	1.526752954	4.30E-20
1139	2.825369316	1	2.732617218	1	9	0.485065526	1.680763628	1
1140	1.011491128	0	-1.368594789	1	3	0.401274228	1.027951064	3.15E-15
1141	3.401174574	1	1.371024417	1	8	0.513527701	1.058286756	0.998972276
1142	9.598809898	1	0.779007086	0	3	0.805824019	1.733975925	0.97048168
1143	6.918399736	0	-2.610791848	0	6	0.555528299	1.188870866	1.22E-30
1144	5.51666375	1	2.433776022	1	6	0.854093245	0.934617004	1
1145	8.337340938	1	1.590348037	0	4	0.67424354	1.326598691	0.999999989
1146	4.482382286	0	-0.976405019	1	5	0.879359611	1.642184761	9.37E-19
1147	3.77341847	0	-1.807986909	1	5	0.740873841	1.48157644	1.79E-24
1148	2.014667373	0	-0.780836836	1	2	0.710788716	0.077368039	1.35E-10
1149	5.402658297	1	1.62812683	0	4	0.655540603	0.589388896	0.999999996
1150	2.743601167	0	-1.12849856	1	3	0.775188003	0.79647369	1.41E-15
1151	8.118775087	0	-3.748410638	0	1	0.793602386	0.219414619	5.23E-35
1152	6.334171343	0	-0.285809422	0	2	0.842598001	0.734166387	7.21E-07
1153	8.459813362	1	1.543808019	0	4	0.656445623	2.206153971	0.99999998
1154	9.235055284	0	-2.31823586	0	6	0.961861039	0.952545707	2.15E-33
1155	1.01355589	0	-0.475831055	1	4	0.513929138	1.151661216	2.53E-09
1156	4.855375953	0	-2.444386652	0	3	0.369729726	1.453757024	2.29E-24
1157	1.962619087	0	0.233612426	1	5	0.62052587	0.866278382	1.96E-05
1158	3.02812597	0	-0.264999256	1	7	0.650675424	1.665889316	6.42E-13
1159	1.140117346	0	-0.067369552	1	6	0.472767432	0.903332455	1.80E-07
1160	7.629767601	0	-1.244652836	0	3	0.947785975	1.370561531	1.03E-17
1161	4.242761467	0	-1.418726923	1	7	0.767472834	1.789226803	1.03E-24
1162	8.797962491	1	1.742890829	0	3	0.907236876	0.547633048	0.999999999
1163	5.020513693	0	0.210276038	0	3	0.547171035	1.30827178	0.017950129
1164	3.354864453	0	-0.373870535	1	3	0.953817514	0.232773412	3.46E-10
1165	7.673148452	0	-6.426377065	0	5	0.410447231	1.581886267	5.31E-61
1166	6.502569573	0	-2.551237406	0	7	0.620909863	1.443640809	2.52E-32
1167	5.747709616	1	1.525812636	1	5	0.752522004	0.818705399	0.999991733
1168	1.84517867	0	-0.813630287	1	5	0.375002399	0.994920716	7.27E-12
1169	5.413247752	0	-2.416635568	1	4	0.786035748	1.102231192	1.52E-28
1170	2.520970469	0	-0.878645314	1	5	0.535687008	1.177035875	3.56E-14
1171	3.654661223	0	-0.751161492	1	3	0.925074189	0.426929073	2.81E-13
1172	4.386129575	0	-1.00288479	0	4	0.66318873	-0.328235123	3.38E-15
1173	10.5263155	1	0.993225152	0	4	0.726052425	1.965427788	0.995243402
1174	6.694960422	1	3.041761876	0	3	0.585574477	1.311382492	1
1175	5.507941949	1	1.976183656	1	4	0.836710507	0.690829776	1
1176	2.015069848	1	2.492245068	1	4	0.35964961	0.817352996	1
1177	4.399861507	0	-0.659734655	0	4	0.447361212	0.320048002	2.42E-10
1178	2.712467795	1	1.688689428	1	6	0.625433861	0.48384892	0.999999697
1179	1.062177029	0	-1.96215151	1	4	0.624373427	-0.287028682	3.42E-23
1180	3.082127188	0	-0.27844281	1	4	0.8175325	1.476984814	3.02E-10
1181	5.808348132	1	4.370875813	0	4	0.912549643	0.782800981	1
1182	4.071684958	0	-0.02565602	0	6	0.469218173	1.224148628	4.61E-07
1183	2.557158691	0	-0.610617852	1	5	0.859661308	0.304453094	2.30E-15
1184	0.567147437	0	-1.168426921	1	1	0.246044093	0.435455685	2.07E-11
1185	4.286025085	1	1.542537004	1	4	0.588600103	1.229973542	0.999999995
1186	4.52957387	1	4.212378724	0	6	0.387258455	2.105508335	1
1187	10.59044782	1	0.824314074	0	2	0.909820277	1.338371515	0.999381799
1188	2.209638171	0	-0.522529756	1	4	0.628154329	0.41037319	1.01E-10
1189	6.472976582	1	4.147567292	0	7	0.839501404	1.438780056	1
1190	5.110545052	0	-1.557660447	1	4	0.986043998	0.551686128	8.05E-23
1191	4.775050245	1	2.263065027	1	5	0.93631644	0.580002586	1
1192	3.76837433	0	-0.842690256	0	3	0.283876638	1.178850238	6.78E-10
1193	5.925654201	0	-2.04349474	0	6	0.549976627	1.418323984	1.22E-25
1194	4.477756378	1	2.436610757	1	6	0.733565408	0.617028112	1
1195	6.515843692	0	-3.59952135	1	4	0.87268868	1.35484315	1.43E-39
1196	5.51736834	0	-0.616499877	1	6	0.884363609	1.392471243	1.33E-17
1197	1.182790344	0	0.031030487	1	4	0.570095341	0.581534401	2.08E-05
1198	4.139868064	0	-0.884635437	1	5	0.87331645	1.004258853	6.83E-18
1199	2.929064396	0	-3.276015466	1	5	0.523404303	0.660760099	7.28E-35
1200	5.084226157	0	-1.282802312	1	3	0.926653769	1.844579844	6.62E-18
1201	4.603548499	0	-3.114071489	0	8	0.43088909	0.564053908	2.93E-35
1202	1.604080994	1	3.846327306	1	5	0.507545298	0.486833443	1
1203	7.820142459	0	-3.713659257	0	5	0.601194282	0.764013673	1.65E-39
1204	12.23484231	0	-4.212236871	0	4	0.945458636	1.362013897	1.59E-45
1205	3.111763739	1	1.395297054	1	7	0.318149856	0.843473171	0.999999948
1206	6.501780213	1	1.814888815	0	2	0.413271537	0.709687464	1
1207	3.333375054	0	-0.391976398	1	3	0.811209562	1.727153887	2.05E-09
1208	2.703792086	0	-0.413640976	1	5	0.549989996	0.791800697	2.73E-10
1209	5.315100008	1	1.450086341	1	3	0.550652244	1.799959157	0.999999999
1210	4.146465736	1	2.797437911	1	5	0.741926015	1.137572308	1
1211	3.990376079	0	-3.181110299	1	4	0.630066106	0.477745857	7.88E-34
1212	5.70021504	1	2.608994153	0	5	0.503891009	0.725583377	1
1213	4.593821035	0	0.392023467	0	8	0.783578601	-0.016477628	6.21E-11
1214	8.211934017	0	-0.678686891	0	5	0.766952948	1.354619273	6.00E-15
1215	5.535755492	1	2.53028828	1	4	0.828541985	1.476765835	1
1216	8.147732777	1	1.87954737	0	5	0.709821641	1.70258589	0.999999998
1217	8.070968707	1	2.555904972	0	3	0.86397267	1.542649253	1
1218	3.545685122	0	-0.582320287	1	3	0.840073625	0.983694394	2.95E-11
1219	5.906931602	1	1.552344899	0	4	0.600807983	0.368041138	0.999999995
1220	4.054350224	1	0.591451266	1	3	0.712212467	-0.071161333	0.758749948
1221	2.20190855	0	-1.03439911	1	5	0.47552834	1.05574969	7.12E-15
1222	4.013472165	1	3.514466049	1	7	0.762300768	1.063980778	1
1223	3.75844887	0	0.323453638	0	6	0.50587205	1.039104258	0.000165382
1224	0.271498612	0	-0.109368752	1	6	0.29545547	1.366300507	1.59E-05
1225	5.222386144	0	1.057943201	0	7	0.717901194	1.289918184	0.018566092
1226	3.638409558	0	0.779469043	0	5	0.639155995	0.675682347	0.403833089
1227	7.060728382	0	-1.41154283	0	4	0.794621729	0.862577289	6.88E-20
1228	5.473939657	0	-0.10635695	0	9	0.774312836	0.781990282	8.78E-17
1229	-0.272778201	1	5.212888978	1	4	0.532642771	0.815558506	1
1230	2.994199185	0	-0.14518621	1	6	0.808063099	0.930915127	1.62E-12
1231	6.232564053	0	-0.592543783	0	7	0.819057423	0.804889908	2.53E-18
1232	2.991298356	1	1.468660672	1	7	0.454209575	1.128979753	0.999998596
1233	1.716272193	1	0.802961493	1	6	0.30893675	0.703355148	0.99887756
1234	6.637701338	0	-1.076602152	0	9	0.688241531	0.690461694	1.58E-23
1235	5.858138513	0	-2.165445622	1	2	0.762903844	1.495039074	7.55E-23
1236	8.224837215	1	1.695602815	0	5	0.533626571	1.397047534	0.999999999
1237	3.147602301	0	0.23769003	1	5	0.865223104	0.188521961	4.68E-08
1238	7.419888669	1	0.964494446	1	5	0.819691361	1.232818744	0.231049412
1239	0.644728842	0	-0.582649609	1	4	0.483655391	0.683446496	5.47E-10
1240	8.229168491	0	-3.304220543	1	3	0.971087261	1.457358995	9.42E-36
1241	3.133656617	0	0.138189197	1	6	0.948700755	1.5334966	6.92E-12
1242	2.796165156	1	4.7811534	1	4	0.751712432	0.731119439	1
1243	2.65326942	0	-2.923543373	1	3	0.547100412	0.038926496	1.10E-29
1244	5.387713808	0	-1.969612585	1	7	0.785435108	1.283810153	8.98E-30
1245	4.568240937	0	-2.672107489	1	4	0.700707127	1.871594799	5.06E-30
1246	3.406483285	0	-0.730263223	1	3	0.835575125	1.276060898	1.64E-12
1247	1.842293861	1	2.762908496	1	4	0.578550957	0.655476861	1
1248	-0.147435768	0	-0.306634512	1	3	0.261745734	1.595606547	4.28E-05
1249	1.146123241	0	-0.511143268	1	5	0.664438496	0.776501473	2.22E-12
1250	6.798728621	0	-2.577254207	0	6	0.615659455	1.134181111	3.92E-31
1251	5.361010725	0	0.130532834	0	7	0.535530624	1.283050178	9.85E-08
1252	5.906106754	1	2.070652843	0	7	0.489267314	1.135726248	1
1253	5.104519705	1	4.520431584	1	5	0.915152571	1.69688314	1
1254	4.54025811	1	2.629392551	1	4	0.643847254	1.060134942	1
1255	6.687307247	0	-1.740046691	0	3	0.776320514	1.085278547	6.74E-21
1256	3.001109734	0	-1.006260071	1	7	0.597844063	0.696614254	1.49E-18
1257	4.867692868	1	1.214911111	1	2	0.673636838	0.954447458	0.999999976
1258	-1.23667623	0	-0.020082833	1	6	0.238860616	0.801428514	0.000516729
1259	3.635516123	0	0.550660599	1	4	0.702708341	1.041127539	0.045609589
1260	4.937298755	0	-2.624597567	1	6	0.716410994	1.011844179	7.40E-33
1261	1.939390901	0	-0.853059735	1	8	0.670064151	0.557700239	8.92E-20
1262	2.170122179	0	-1.852808495	1	6	0.599098426	0.073458899	1.26E-24
1263	7.430623235	0	-1.857115849	0	3	0.715136241	1.376346261	1.62E-21
1264	6.894225119	0	-1.437801204	0	3	0.749643163	1.291854177	4.25E-18
1265	3.883136715	0	-0.829581139	0	3	0.554869473	0.073050408	1.51E-11
1266	5.473240501	0	-0.011335786	0	6	0.716384905	0.647031889	3.70E-10
1267	6.344561493	1	1.266897839	0	4	0.423458549	1.040562253	0.999999953
1268	0.535312334	0	-1.018361547	1	2	0.434013437	1.262116534	1.86E-11
1269	6.651172858	0	-1.714017239	0	4	0.649606027	1.5524141	2.95E-21
1270	9.016823015	1	3.232335154	0	5	0.958890784	1.401583148	1
1271	4.95399037	1	1.987732814	1	3	0.764759486	1.02447275	1
1272	4.789605294	1	1.393691719	1	5	0.788411813	0.945373813	0.999715229
1273	4.57708664	1	3.399941346	1	4	0.770017823	1.641647524	1
1274	4.591504532	0	-1.955483891	1	3	0.982716407	0.025488074	4.10E-24
1275	7.184603539	1	4.097635164	0	3	0.717831011	1.678948406	1
1276	0.812977707	1	2.452898648	1	5	0.291482731	0.400623857	1
1277	6.49159301	0	0.614046024	0	3	0.954644991	0.802142346	0.115193629
1278	4.244146518	1	1.248665968	1	3	0.713138904	0.790205869	0.999999369
1279	6.079984026	1	0.122682885	1	2	0.715117359	1.186886912	0.009035514
1280	6.516193927	0	-0.221651583	0	4	0.750451259	1.475616859	3.60E-09
1281	6.62836405	0	-3.15246712	0	3	0.527776341	0.657625008	1.51E-31
1282	9.852694418	1	1.485179692	0	6	0.833523645	0.8864892	0.990967786
1283	7.668307917	1	4.284646796	0	4	0.699641058	1.78601894	1
1284	6.721519657	1	4.179545913	0	6	0.759066807	0.942556404	1
